,image,final_labels,labels
35156,../images/deer_s_001526.png,,4
68897,../images/sunflower_s_001292.png,82.0,12
49938,../images/toy_spaniel_s_000144.png,,5
49257,../images/pleasure_boat_s_001878.png,,8
45611,../images/red_deer_s_002354.png,,4
67784,../images/male_child_s_001284.png,11.0,24
10136,../images/odocoileus_hemionus_s_000337.png,,4
25068,../images/quarter_horse_s_001338.png,,7
1174,../images/boat_s_000122.png,,8
4458,../images/coupe_s_001126.png,,1
38033,../images/fallow_deer_s_002050.png,,4
65858,../images/maple_s_001718.png,47.0,27
57724,../images/racing_boat_s_000058.png,,8
8052,../images/broodmare_s_000577.png,,7
17715,../images/cascades_frog_s_000060.png,,6
17153,../images/bufo_marinus_s_000753.png,,6
34915,../images/tennessee_walking_horse_s_000945.png,,7
30635,../images/airbus_s_000137.png,,0
61518,../images/flounder_s_001669.png,32.0,11
38435,../images/stallion_s_000615.png,,7
66677,../images/rose_s_001612.png,70.0,12
45170,../images/mule_deer_s_001022.png,,4
48634,../images/woodland_caribou_s_000304.png,,4
63328,../images/quercus_rubra_s_001313.png,52.0,27
59882,../images/compact_car_s_001333.png,,1
25848,../images/stud_mare_s_000055.png,,7
66153,../images/male_child_s_001094.png,11.0,24
67730,../images/carassius_auratus_s_000758.png,1.0,11
855,../images/convertible_s_001433.png,,1
63921,../images/boy_s_001756.png,11.0,24
23792,../images/deer_s_001727.png,,4
52220,../images/coupe_s_002195.png,,1
29892,../images/mare_s_000570.png,,7
67,../images/aerial_ladder_truck_s_000584.png,,9
71677,../images/sweet_orange_s_000397.png,53.0,24
36783,../images/pilot_boat_s_001776.png,,8
11333,../images/tabby_s_000004.png,,3
37008,../images/wagtail_s_000113.png,,2
18406,../images/stealth_fighter_s_000130.png,,0
39263,../images/container_vessel_s_001735.png,,8
70977,../images/palm_s_000821.png,56.0,27
39237,../images/pipit_s_001051.png,,2
15013,../images/dawn_horse_s_000324.png,,7
51188,../images/propeller_plane_s_000033.png,,0
22713,../images/fighter_s_000559.png,,0
53038,../images/felis_domesticus_s_000562.png,,3
54327,../images/compact_car_s_000359.png,,1
34361,../images/tabby_s_000811.png,,3
70123,../images/rainbow_trout_s_000353.png,91.0,11
73542,../images/quercus_chrysolepis_s_000101.png,52.0,27
18632,../images/dog_s_002091.png,,5
39321,../images/felis_domesticus_s_000417.png,,3
16945,../images/bufo_microscaphus_s_000013.png,,6
41323,../images/tabby_cat_s_001318.png,,3
15336,../images/king_charles_spaniel_s_000196.png,,5
53200,../images/maltese_s_001814.png,,5
45286,../images/dama_dama_s_000097.png,,4
13384,../images/lorry_s_002249.png,,9
9256,../images/bufo_viridis_s_000551.png,,6
5616,../images/motorcar_s_000653.png,,1
71683,../images/salix_purpurea_s_000175.png,96.0,27
33063,../images/shooting_brake_s_001121.png,,1
27736,../images/delivery_truck_s_000880.png,,9
31578,../images/chihuahua_s_001118.png,,5
10882,../images/wagon_s_001422.png,,1
46952,../images/crapaud_s_001433.png,,6
8803,../images/bufo_bufo_s_001786.png,,6
14746,../images/american_toad_s_000929.png,,6
55231,../images/fawn_s_001488.png,,4
20759,../images/airbus_s_000063.png,,0
74829,../images/shortfin_mako_s_000520.png,73.0,11
46880,../images/cat_s_002466.png,,3
68421,../images/adam_s_002355.png,46.0,24
67015,../images/bosc_s_001406.png,57.0,24
44801,../images/cavalry_horse_s_001156.png,,7
14123,../images/lifeboat_s_000039.png,,8
68293,../images/pine_s_000182.png,59.0,27
5318,../images/hylactophryne_augusti_s_000002.png,,6
51952,../images/roe_deer_s_000346.png,,4
12626,../images/pleasure_craft_s_001160.png,,8
74062,../images/guitarfish_s_000438.png,67.0,11
35852,../images/garbage_truck_s_000129.png,,9
10896,../images/stealth_bomber_s_002149.png,,0
20306,../images/mule_deer_s_002130.png,,4
26944,../images/police_boat_s_002146.png,,8
18836,../images/elk_s_000027.png,,4
33705,../images/police_cruiser_s_001344.png,,1
32299,../images/pipit_s_001513.png,,2
17454,../images/shooting_brake_s_000780.png,,1
60889,../images/poppy_s_000988.png,62.0,12
37174,../images/japanese_spaniel_s_001150.png,,5
55632,../images/felis_domesticus_s_000268.png,,3
38281,../images/rangifer_caribou_s_000181.png,,4
47848,../images/tabby_s_000005.png,,3
24190,../images/mongrel_s_002087.png,,5
6039,../images/deer_s_001871.png,,4
60875,../images/orchid_s_001910.png,54.0,12
39600,../images/lorry_s_002338.png,,9
33451,../images/monoplane_s_000824.png,,0
57978,../images/odocoileus_hemionus_s_001391.png,,4
11483,../images/buckskin_s_000025.png,,7
10568,../images/convertible_s_002354.png,,1
51923,../images/coupe_s_001953.png,,1
66018,../images/pine_tree_s_002502.png,59.0,27
45297,../images/stealth_fighter_s_000886.png,,0
19725,../images/norfolk_wherry_s_000320.png,,8
42590,../images/domestic_cat_s_002089.png,,3
6314,../images/elk_s_001088.png,,4
43815,../images/garbage_truck_s_001077.png,,9
57767,../images/ladder_truck_s_001408.png,,9
73643,../images/tulip_s_002051.png,92.0,12
32908,../images/cassowary_s_002000.png,,2
41163,../images/houseboat_s_000241.png,,8
18579,../images/stud_mare_s_000989.png,,7
9175,../images/pipit_s_000547.png,,2
55034,../images/ship_s_000442.png,,8
24899,../images/toy_spaniel_s_001801.png,,5
73544,../images/cichlid_s_000179.png,1.0,11
64792,../images/palm_tree_s_000004.png,56.0,27
14495,../images/pekingese_s_000765.png,,5
29107,../images/bufo_marinus_s_001107.png,,6
59887,../images/toy_spaniel_s_000171.png,,5
1667,../images/fallow_deer_s_001268.png,,4
70593,../images/bachelor_girl_s_000772.png,98.0,24
41708,../images/pekinese_s_000552.png,,5
3669,../images/skylark_s_000048.png,,2
1779,../images/peke_s_000774.png,,5
14638,../images/green_frog_s_000842.png,,6
20364,../images/lippizaner_s_001260.png,,7
19980,../images/wapiti_s_000474.png,,4
37344,../images/grass_frog_s_000652.png,,6
4349,../images/tabby_cat_s_000694.png,,3
318,../images/quarter_horse_s_001602.png,,7
7904,../images/tipper_truck_s_001863.png,,9
10086,../images/barking_deer_s_000704.png,,4
13526,../images/compact_car_s_002195.png,,1
56443,../images/tailed_frog_s_000790.png,,6
65313,../images/mako_s_001727.png,73.0,11
7473,../images/western_toad_s_000525.png,,6
14351,../images/car_s_001339.png,,1
62775,../images/sunflower_s_000348.png,82.0,12
26879,../images/fighter_aircraft_s_000252.png,,0
5889,../images/accentor_s_001199.png,,2
44946,../images/fighter_aircraft_s_000895.png,,0
601,../images/pleasure_craft_s_000076.png,,8
56688,../images/automobile_s_001103.png,,1
56578,../images/tailed_frog_s_000008.png,,6
49480,../images/deer_s_000851.png,,4
47650,../images/leopard_frog_s_001832.png,,6
68113,../images/trout_s_000202.png,91.0,11
42583,../images/sea_boat_s_000349.png,,8
66409,../images/boy_s_001302.png,11.0,24
2655,../images/garbage_truck_s_001884.png,,9
33106,../images/lipizzan_s_000036.png,,7
6581,../images/american_toad_s_000874.png,,6
49361,../images/bufo_bufo_s_000254.png,,6
61279,../images/sunflower_s_001859.png,82.0,12
35386,../images/toy_dog_s_000624.png,,5
38458,../images/cargo_vessel_s_001367.png,,8
71673,../images/shark_s_000939.png,73.0,11
38207,../images/convertible_s_000122.png,,1
69670,../images/quercus_rubra_s_001712.png,52.0,27
31622,../images/leopard_frog_s_001101.png,,6
6163,../images/transporter_s_000062.png,,9
19956,../images/lippizaner_s_001127.png,,7
54732,../images/emu_s_000542.png,,2
71549,../images/pearmain_s_000242.png,0.0,24
40001,../images/icebreaker_s_001689.png,,8
24427,../images/arabian_s_001736.png,,7
54017,../images/canis_familiaris_s_000006.png,,5
64938,../images/black_woman_s_001943.png,98.0,24
68582,../images/quercus_virginiana_s_000476.png,52.0,27
74364,../images/poppy_s_001869.png,62.0,12
43519,../images/automobile_s_001166.png,,1
48676,../images/sparrow_s_000102.png,,2
21514,../images/bufo_speciosus_s_000027.png,,6
20015,../images/stealth_bomber_s_000550.png,,0
68034,../images/maple_s_000073.png,47.0,27
43842,../images/maltese_s_001905.png,,5
25720,../images/mongrel_s_002075.png,,5
72812,../images/poppy_s_000444.png,62.0,12
23149,../images/pleasure_boat_s_001904.png,,8
67682,../images/bartlett_pear_s_000495.png,57.0,24
14263,../images/moose_s_002104.png,,4
43901,../images/moving_van_s_002157.png,,9
16742,../images/bird_s_001527.png,,2
4437,../images/domestic_cat_s_001295.png,,3
25148,../images/giant_moa_s_000113.png,,2
55519,../images/toad_s_000161.png,,6
30018,../images/sea_boat_s_000994.png,,8
66647,../images/altar_boy_s_001327.png,11.0,24
16366,../images/alley_cat_s_002310.png,,3
66816,../images/rainbow_trout_s_000207.png,91.0,11
4455,../images/wagtail_s_000232.png,,2
74680,../images/sugar_maple_s_000587.png,47.0,27
42864,../images/dredger_s_000199.png,,8
13801,../images/monoplane_s_001511.png,,0
22498,../images/american_elk_s_000586.png,,4
73724,../images/mushroom_s_000661.png,51.0,24
49502,../images/aerial_ladder_truck_s_000264.png,,9
57634,../images/station_wagon_s_000755.png,,1
26490,../images/quarter_horse_s_002055.png,,7
33788,../images/alley_cat_s_000169.png,,3
51363,../images/convertible_s_000147.png,,1
17849,../images/trucking_rig_s_000791.png,,9
62158,../images/verpa_s_001347.png,51.0,24
37284,../images/pickerel_frog_s_000965.png,,6
7053,../images/airbus_s_001558.png,,0
7645,../images/wrecker_s_002236.png,,9
34639,../images/struthio_camelus_s_000146.png,,2
64122,../images/date_palm_s_000314.png,56.0,27
64357,../images/sweet_pepper_s_000640.png,83.0,24
17868,../images/dog_s_000357.png,,5
25343,../images/gelding_s_000310.png,,7
26731,../images/toy_dog_s_001910.png,,5
17645,../images/pekingese_s_000763.png,,5
46248,../images/ferryboat_s_000424.png,,8
63129,../images/shark_s_001909.png,73.0,11
9308,../images/camion_s_000175.png,,9
57445,../images/bufo_calamita_s_000712.png,,6
27689,../images/puppy_s_001292.png,,5
6609,../images/biplane_s_000620.png,,0
33398,../images/barge_s_000041.png,,8
8140,../images/toy_spaniel_s_000053.png,,5
58464,../images/true_frog_s_000353.png,,6
21969,../images/tabby_cat_s_001373.png,,3
70667,../images/baby_s_002253.png,2.0,24
22417,../images/rangifer_caribou_s_000729.png,,4
62249,../images/male_child_s_000948.png,11.0,24
41780,../images/tennessee_walker_s_000657.png,,7
31260,../images/domestic_cat_s_001613.png,,3
57674,../images/auto_s_000495.png,,1
19124,../images/liberty_ship_s_001135.png,,8
47230,../images/mongrel_s_002199.png,,5
54992,../images/compact_car_s_000074.png,,1
52665,../images/estate_car_s_000187.png,,1
67800,../images/verpa_s_000814.png,51.0,24
23815,../images/tabby_cat_s_000146.png,,3
36689,../images/pickerel_frog_s_001193.png,,6
14226,../images/roe_deer_s_001129.png,,4
73946,../images/pine_s_000275.png,59.0,27
40050,../images/dump_truck_s_000163.png,,9
8166,../images/anthus_pratensis_s_000520.png,,2
13576,../images/pleasure_craft_s_001938.png,,8
35219,../images/bufo_marinus_s_000673.png,,6
57464,../images/icebreaker_s_000789.png,,8
49491,../images/coupe_s_000724.png,,1
42789,../images/alley_cat_s_002522.png,,3
58306,../images/true_frog_s_000424.png,,6
45988,../images/automobile_s_001707.png,,1
28457,../images/tabby_cat_s_000824.png,,3
23739,../images/roe_deer_s_000651.png,,4
65800,../images/eagle_ray_s_000077.png,67.0,11
16792,../images/scow_s_001632.png,,8
4603,../images/camion_s_000912.png,,9
10575,../images/tabby_s_000616.png,,3
29842,../images/chihuahua_s_001423.png,,5
72202,../images/male_child_s_000997.png,11.0,24
70376,../images/palm_tree_s_000359.png,56.0,27
25115,../images/pipit_s_001101.png,,2
36513,../images/lippizan_s_001291.png,,7
27277,../images/dump_truck_s_000533.png,,9
72570,../images/golden_delicious_s_000038.png,0.0,24
66526,../images/orchid_s_000493.png,54.0,12
43275,../images/japanese_spaniel_s_001175.png,,5
44808,../images/house_cat_s_001988.png,,3
52607,../images/coupe_s_001224.png,,1
1361,../images/tipper_lorry_s_000422.png,,9
51339,../images/dog_s_002039.png,,5
71598,../images/tangerine_s_000990.png,53.0,24
21695,../images/broodmare_s_001287.png,,7
4460,../images/appaloosa_s_000120.png,,7
53097,../images/attack_aircraft_s_001214.png,,0
48660,../images/domestic_dog_s_000091.png,,5
13054,../images/abandoned_ship_s_000852.png,,8
14460,../images/monoplane_s_001314.png,,0
65479,../images/altar_boy_s_000921.png,11.0,24
71661,../images/acer_saccharum_s_001294.png,47.0,27
54578,../images/deer_s_000337.png,,4
18957,../images/sound_truck_s_001056.png,,9
35909,../images/dredger_s_001090.png,,8
27298,../images/house_cat_s_001681.png,,3
40418,../images/attack_aircraft_s_000631.png,,0
72104,../images/gray_sole_s_000111.png,32.0,11
14810,../images/roe_deer_s_001299.png,,4
55599,../images/skylark_s_001742.png,,2
19787,../images/tomcat_s_001036.png,,3
9383,../images/maltese_s_000627.png,,5
56081,../images/twinjet_s_001175.png,,0
36786,../images/monoplane_s_000234.png,,0
11721,../images/stealth_bomber_s_000916.png,,0
55767,../images/quarter_horse_s_000558.png,,7
32343,../images/stud_mare_s_000246.png,,7
8330,../images/true_cat_s_001578.png,,3
73956,../images/valencia_orange_s_000345.png,53.0,24
4913,../images/trucking_rig_s_001171.png,,9
69107,../images/acer_saccharinum_s_000897.png,47.0,27
41407,../images/anthus_pratensis_s_000522.png,,2
36429,../images/broodmare_s_000004.png,,7
72712,../images/woman_s_000037.png,98.0,24
53049,../images/felis_domesticus_s_000431.png,,3
34682,../images/house_cat_s_000942.png,,3
63197,../images/poppy_s_000547.png,62.0,12
44969,../images/wrecker_s_000737.png,,9
19821,../images/broodmare_s_000522.png,,7
58548,../images/mouser_s_000061.png,,3
18017,../images/stallion_s_000108.png,,7
37594,../images/skylark_s_002089.png,,2
36734,../images/lorry_s_001519.png,,9
2887,../images/convertible_s_002147.png,,1
31729,../images/japanese_spaniel_s_000649.png,,5
5891,../images/pleasure_boat_s_001575.png,,8
1403,../images/leopard_frog_s_000154.png,,6
64179,../images/rose_s_000141.png,70.0,12
54628,../images/mutt_s_001762.png,,5
41745,../images/fighter_aircraft_s_000760.png,,0
49513,../images/twinjet_s_000500.png,,0
27720,../images/puppy_s_000097.png,,5
65449,../images/trout_s_000625.png,91.0,11
46297,../images/monoplane_s_000981.png,,0
2447,../images/tabby_s_001878.png,,3
13068,../images/stealth_fighter_s_000392.png,,0
41269,../images/tabby_s_001821.png,,3
58242,../images/puppy_s_002012.png,,5
7461,../images/tipper_truck_s_001898.png,,9
5917,../images/coupe_s_001595.png,,1
60908,../images/grey_sole_s_000132.png,32.0,11
27777,../images/stealth_bomber_s_000182.png,,0
10100,../images/convertible_s_002167.png,,1
739,../images/quarter_horse_s_000222.png,,7
18532,../images/bufo_marinus_s_001242.png,,6
44265,../images/maltese_s_002320.png,,5
19712,../images/cow_pony_s_000973.png,,7
29803,../images/stealth_bomber_s_000223.png,,0
28219,../images/rangifer_caribou_s_000254.png,,4
66494,../images/orchid_s_001500.png,54.0,12
54304,../images/frog_s_001963.png,,6
31241,../images/police_cruiser_s_000763.png,,1
9583,../images/car_s_000557.png,,1
31521,../images/attack_aircraft_s_000945.png,,0
26009,../images/felis_catus_s_000172.png,,3
47479,../images/bufo_bufo_s_001669.png,,6
57391,../images/dama_dama_s_000678.png,,4
46453,../images/motorboat_s_000440.png,,8
59310,../images/tomcat_s_001045.png,,3
56146,../images/fighter_aircraft_s_001311.png,,0
34438,../images/quarter_horse_s_000633.png,,7
46005,../images/lark_s_001321.png,,2
5978,../images/camion_s_000929.png,,9
7286,../images/estate_car_s_000302.png,,1
39063,../images/tipper_lorry_s_000173.png,,9
65294,../images/bartlett_pear_s_000576.png,57.0,24
49835,../images/tabby_s_001130.png,,3
9377,../images/lapdog_s_001820.png,,5
71205,../images/altar_boy_s_000142.png,11.0,24
10426,../images/american_elk_s_000158.png,,4
26920,../images/japanese_spaniel_s_000298.png,,5
51901,../images/mongrel_s_001031.png,,5
27029,../images/elk_s_002419.png,,4
49568,../images/cargo_ship_s_001777.png,,8
58815,../images/cat_s_000281.png,,3
47514,../images/cavalry_horse_s_000793.png,,7
54135,../images/auto_s_000752.png,,1
17819,../images/deer_s_000958.png,,4
8407,../images/english_toy_spaniel_s_000856.png,,5
54730,../images/ostrich_s_000487.png,,2
59112,../images/elk_s_000130.png,,4
55337,../images/pekinese_s_000547.png,,5
9517,../images/lippizaner_s_001227.png,,7
38398,../images/ostrich_s_001951.png,,2
24573,../images/tennessee_walking_horse_s_000089.png,,7
62699,../images/flounder_s_000775.png,32.0,11
19020,../images/ship_s_000653.png,,8
17659,../images/toy_spaniel_s_000785.png,,5
47406,../images/lippizaner_s_000194.png,,7
55759,../images/camion_s_000432.png,,9
31059,../images/puppy_s_000003.png,,5
65820,../images/stingray_s_001669.png,67.0,11
41769,../images/icebreaker_s_000922.png,,8
61900,../images/boy_s_000829.png,11.0,24
7436,../images/barking_deer_s_000008.png,,4
33883,../images/midwife_toad_s_000166.png,,6
14787,../images/barking_deer_s_000160.png,,4
62856,../images/sunflower_s_000960.png,82.0,12
26142,../images/roe_deer_s_000334.png,,4
64777,../images/tulip_s_000043.png,92.0,12
46928,../images/coupe_s_002047.png,,1
64589,../images/poppy_s_000806.png,62.0,12
43633,../images/felis_catus_s_000161.png,,3
36342,../images/broodmare_s_000527.png,,7
70445,../images/cichlid_fish_s_001621.png,1.0,11
40388,../images/passerine_s_001815.png,,2
25166,../images/apteryx_s_000013.png,,2
58437,../images/quarter_horse_s_001712.png,,7
24031,../images/cat_s_002308.png,,3
60772,../images/shark_s_000872.png,73.0,11
31973,../images/dog_s_001144.png,,5
38727,../images/barge_s_000489.png,,8
53666,../images/blenheim_spaniel_s_000223.png,,5
14538,../images/automobile_s_001605.png,,1
38055,../images/nandu_s_002185.png,,2
41888,../images/car_s_000395.png,,1
16178,../images/tanker_s_000530.png,,8
28783,../images/tipper_truck_s_001569.png,,9
8887,../images/buckskin_s_000004.png,,7
13678,../images/tabby_s_001991.png,,3
21357,../images/leopard_frog_s_002150.png,,6
57676,../images/sparrow_s_001884.png,,2
18263,../images/auto_s_001273.png,,1
7413,../images/outboard_s_000346.png,,8
66988,../images/butterfly_orchid_s_001085.png,54.0,12
